"","Year","Country","Income","LifeExp","region","Population"
"27553","1961","Brazil",4670,57.4,"Americas",74400000
"27554","1961","Bulgaria",5120,70,"Europe",7950000
"27555","1961","Burkina Faso",681,39.2,"Africa",4890000
"27556","1961","Burundi",543,42.3,"Africa",2840000
"27557","1961","Cambodia",1490,44.1,"Asia",5870000
"27558","1961","Cameroon",1840,46.6,"Africa",5290000
"27559","1961","Canada",14600,71.4,"Americas",18300000
"27560","1961","Central African Republic",1450,42,"Africa",1530000
"27561","1961","Chad",1470,44.9,"Africa",3060000
"27562","1961","Chile",6070,58.6,"Americas",7890000
"27563","1961","China",560,33.3,"Asia",668000000
"27564","1961","Colombia",3530,61.6,"Americas",17000000
"27565","1961","Comoros",1010,46.7,"Africa",194000
"27566","1961","Congo, Dem. Rep.",1960,46.8,"Africa",15600000
"27567","1961","Costa Rica",4280,64,"Americas",1380000
"27568","1961","Cote d'Ivoire",2730,43.3,"Africa",3690000
"27569","1961","Croatia",7950,64.8,"Europe",4220000
"27570","1961","Cuba",9460,66.3,"Americas",7290000
"27571","1961","Cyprus",5750,68,"Asia",576000
"27572","1961","Czech Republic",12300,70.8,"Europe",9640000
"27573","1961","Denmark",16200,72.4,"Europe",4610000
"27574","1961","Djibouti",3790,53.2,"Africa",88500
"27575","1961","Dominican Republic",2510,57.8,"Americas",3410000
"27576","1961","Ecuador",4450,58.3,"Americas",4680000
"27577","1961","Egypt",2080,48.1,"Africa",27700000
"27578","1961","El Salvador",4000,54,"Americas",2840000
"27579","1961","Equatorial Guinea",712,40.9,"Africa",259000
"27580","1961","Eritrea",935,41.7,"Africa",1430000
"27581","1961","Estonia",7490,69.5,"Europe",1230000
"27582","1961","Ethiopia",668,39.7,"Africa",22700000
"27583","1961","Fiji",3580,60.3,"Oceania",407000
"27584","1961","Finland",11400,68.8,"Europe",4470000
"27585","1961","France",12200,71.3,"Europe",46500000
"27586","1961","Gabon",1650,44.1,"Africa",504000
"27587","1961","Gambia",1350,45.7,"Africa",377000
"27588","1961","Georgia",3400,61.3,"Asia",4080000
"27589","1961","Germany",15300,69.8,"Europe",73900000
"27590","1961","Ghana",2270,51.3,"Africa",6870000
"27591","1961","Greece",6630,70.9,"Europe",8310000
"27592","1961","Grenada",2120,63.5,"Americas",91300
"27593","1961","Guatemala",3340,45.1,"Americas",4340000
"27594","1961","Guinea",844,42.5,"Africa",3630000
"27595","1961","Guinea-Bissau",1260,39.1,"Africa",623000
"27596","1961","Guyana",3160,59.5,"Americas",589000
"27597","1961","Haiti",2160,41.4,"Americas",3940000
"27598","1961","Honduras",2490,50.9,"Americas",2100000
"27599","1961","Hungary",9600,68.9,"Europe",10000000
"27600","1961","Iceland",10900,73.6,"Europe",179000
"27601","1961","India",1040,42.2,"Asia",458000000
"27602","1961","Indonesia",1810,46.7,"Asia",90100000
"27603","1961","Iraq",6580,51.1,"Asia",7480000
"27604","1961","Ireland",8220,69.9,"Europe",2820000
"27605","1961","Israel",7500,67.6,"Asia",2170000
"27606","1961","Italy",11100,69.8,"Europe",50100000
"27607","1961","Jamaica",5510,65.3,"Americas",1650000
"27608","1961","Japan",5370,68.6,"Asia",94600000
"27609","1961","Jordan",4670,55.1,"Asia",973000
"27610","1961","Kenya",1770,51.7,"Africa",8360000
"27611","1961","Kiribati",2920,50.3,"Oceania",42300
"27612","1961","Kuwait",21400,64,"Asia",301000
"27613","1961","Kyrgyz Republic",2840,55.9,"Asia",2240000
"27614","1961","Latvia",5730,70.4,"Europe",2160000
"27615","1961","Lebanon",9360,64,"Asia",1860000
"27616","1961","Lesotho",560,53,"Africa",866000
"27617","1961","Liberia",1760,41.6,"Africa",1140000
"27618","1961","Libya",12800,51.4,"Africa",1500000
"27619","1961","Lithuania",9440,70.5,"Europe",2810000
"27620","1961","Luxembourg",23200,70,"Europe",317000
"27621","1961","Madagascar",2280,45.4,"Africa",5220000
"27622","1961","Malawi",538,40.5,"Africa",3700000
"27623","1961","Malaysia",3130,60.2,"Asia",8420000
"27624","1961","Maldives",1110,32.8,"Asia",92400
"27625","1961","Mali",825,34.3,"Africa",5320000
"27626","1961","Malta",2820,67,"Europe",313000
"27627","1961","Mauritania",1940,48.3,"Africa",883000
"27628","1961","Mauritius",3300,57.7,"Africa",679000
"27629","1961","Mexico",6110,58.3,"Americas",39400000
"27630","1961","Mongolia",1250,48.6,"Asia",982000
"27631","1961","Montenegro",6850,66.8,"Europe",498000
"27632","1961","Morocco",1970,51.2,"Africa",12700000
"27633","1961","Mozambique",475,42.3,"Africa",7540000
"27634","1961","Myanmar",814,41.4,"Asia",21400000
"27635","1961","Namibia",4620,52.3,"Africa",617000
"27636","1961","Nepal",965,44.3,"Asia",10200000
"27637","1961","Netherlands",13300,73.7,"Europe",11600000
"27638","1961","New Zealand",16700,71.2,"Oceania",2420000
"27639","1961","Nicaragua",4450,51.5,"Americas",1830000
"27640","1961","Niger",1220,42.1,"Africa",3490000
"27641","1961","Nigeria",3560,49.8,"Africa",46100000
"27642","1961","North Korea",1620,57.7,"Asia",11700000
"27643","1961","Norway",16300,73.5,"Europe",3610000
"27644","1961","Oman",4610,43.8,"Asia",565000
"27645","1961","Pakistan",1250,50.1,"Asia",46000000
"27646","1961","Palestine",1120,55.3,"Asia",1100000
"27647","1961","Panama",4390,63.7,"Americas",1170000
"27648","1961","Papua New Guinea",1140,45.2,"Oceania",2050000
"27649","1961","Paraguay",3000,67.7,"Americas",1950000
"27650","1961","Peru",5670,43.4,"Americas",10400000
"27651","1961","Philippines",2660,60.1,"Asia",27200000
"27652","1961","Poland",6740,68,"Europe",30000000
"27653","1961","Portugal",5770,63.1,"Europe",8920000
"27654","1961","Qatar",19500,61.1,"Asia",51400
"27655","1961","Romania",6440,66.7,"Europe",18800000
"27656","1961","Russia",11300,68.5,"Europe",121000000
"27657","1961","Rwanda",605,44.5,"Africa",3000000
"27658","1961","Samoa",3380,58.9,"Oceania",112000
"27659","1961","Sao Tome and Principe",1330,53.1,"Africa",64600
"27660","1961","Saudi Arabia",11900,55.6,"Asia",4220000
"27661","1961","Senegal",2070,45.8,"Africa",3300000
"27662","1961","Serbia",7180,65.4,"Europe",7610000
"27663","1961","Seychelles",5540,61.5,"Africa",42400
"27664","1961","Sierra Leone",1280,39.4,"Africa",2330000
"27665","1961","Singapore",5520,66.4,"Asia",1690000
"27666","1961","Slovak Republic",9080,70.9,"Europe",4200000
"27667","1961","Slovenia",8450,67.6,"Europe",1600000
"27668","1961","Solomon Islands",1130,50,"Oceania",121000
"27669","1961","Somalia",1240,44.7,"Africa",2810000
"27670","1961","South Africa",7950,53.2,"Africa",17900000
"27671","1961","South Korea",1170,54.4,"Asia",26100000
"27672","1961","South Sudan",2390,42.9,"Africa",3010000
"27673","1961","Spain",6440,69.4,"Europe",30800000
"27674","1961","Sri Lanka",1870,60.4,"Asia",10100000
"27675","1961","St. Lucia",2420,60.4,"Americas",90900
"27676","1961","St. Vincent and the Grenadines",3010,58.9,"Americas",82100
"27677","1961","Sudan",2220,48.9,"Africa",7770000
"27678","1961","Suriname",7110,61.2,"Americas",298000
"27679","1961","Sweden",16000,73.4,"Europe",7530000
"27680","1961","Switzerland",29000,71.6,"Europe",5390000
"27681","1961","Syria",2210,57.9,"Asia",4720000
"27682","1961","Tajikistan",3500,53.3,"Asia",2160000
"27683","1961","Tanzania",1040,48.7,"Africa",10400000
"27684","1961","Thailand",1570,58.2,"Asia",28200000
"27685","1961","Timor-Leste",720,37.6,"Asia",509000
"27686","1961","Togo",1290,45.2,"Africa",1600000
"27687","1961","Tonga",1560,62.3,"Oceania",63700
"27688","1961","Trinidad and Tobago",8230,63.6,"Americas",865000
"27689","1961","Tunisia",2340,47.5,"Africa",4240000
"27690","1961","Turkey",4880,49.9,"Asia",28100000
"27691","1961","Uganda",849,45.8,"Africa",7010000
"27692","1961","Ukraine",5750,69.7,"Europe",43200000
"27693","1961","United Arab Emirates",1980,56.1,"Asia",101000
"27694","1961","United Kingdom",14000,70.7,"Europe",52800000
"27695","1961","United States",18200,70.3,"Americas",190000000
"27696","1961","Uruguay",8070,68,"Americas",2570000
"27697","1961","Uzbekistan",2450,59.7,"Asia",8840000
"27698","1961","Vanuatu",1490,50.8,"Oceania",65700
"27699","1961","Venezuela",12400,61.7,"Americas",8460000
"27700","1961","Yemen",1420,33.9,"Asia",5260000
"27701","1961","Zambia",3050,51.1,"Africa",3140000
"27702","1961","Zimbabwe",2050,54.3,"Africa",3870000
"27703","1962","Afghanistan",1200,40.1,"Asia",9350000
"27704","1962","Albania",2910,64.6,"Europe",1740000
"27705","1962","Algeria",4520,53.2,"Africa",11700000
"27706","1962","Angola",4130,43.6,"Africa",5870000
"27707","1962","Antigua and Barbuda",4640,63.8,"Americas",57100
"27708","1962","Argentina",9190,64.3,"Americas",21300000
"27709","1962","Armenia",2640,62.7,"Asia",2010000
"27710","1962","Australia",14700,71.3,"Oceania",10700000
"27711","1962","Austria",12900,69.5,"Europe",7160000
"27712","1962","Azerbaijan",5350,58.5,"Asia",4170000
"27713","1962","Bahamas",16400,62.6,"Americas",121000
"27714","1962","Bahrain",23500,55.6,"Asia",173000
"27715","1962","Bangladesh",1070,44.9,"Asia",51000000
"27716","1962","Barbados",5830,65.6,"Americas",233000
"27717","1962","Belarus",4150,70,"Europe",8340000
"27718","1962","Belgium",13700,70.2,"Europe",9280000
"27719","1962","Belize",2060,61.9,"Americas",97400
"27720","1962","Benin",1130,42.2,"Africa",2500000
"27721","1962","Bhutan",972,42.9,"Asia",235000
"27722","1962","Bosnia and Herzegovina",1790,61.9,"Europe",3350000
"27723","1962","Botswana",1000,52.9,"Africa",551000
"27724","1962","Brazil",4830,57.9,"Americas",76600000
"27725","1962","Bulgaria",5490,69.3,"Europe",8020000
"27726","1962","Burkina Faso",717,39.8,"Africa",4960000
"27727","1962","Burundi",580,42.7,"Africa",2890000
"27728","1962","Cambodia",1570,44.3,"Asia",6030000
"27729","1962","Cameroon",1870,47.2,"Africa",5400000
"27730","1962","Canada",15300,71.4,"Americas",18700000
"27731","1962","Central African Republic",1380,42.5,"Africa",1560000
"27732","1962","Chad",1520,45.3,"Africa",3120000
"27733","1962","Chile",6210,59,"Americas",8070000
"27734","1962","China",569,43.5,"Asia",680000000
"27735","1962","Colombia",3590,62.2,"Americas",17500000
"27736","1962","Comoros",1080,47.1,"Africa",197000
"27737","1962","Congo, Dem. Rep.",2170,47.1,"Africa",16000000
"27738","1962","Costa Rica",4380,64.6,"Americas",1430000
"27739","1962","Cote d'Ivoire",2630,44.1,"Africa",3840000
"27740","1962","Croatia",8020,65.1,"Europe",4250000
"27741","1962","Cuba",9490,67,"Americas",7450000
"27742","1962","Cyprus",5980,68.3,"Asia",578000
"27743","1962","Czech Republic",12400,70,"Europe",9690000
"27744","1962","Denmark",17000,72.3,"Europe",4650000
"27745","1962","Djibouti",3740,53.8,"Africa",94200
"27746","1962","Dominican Republic",2850,58.7,"Americas",3520000
"27747","1962","Ecuador",4570,59,"Americas",4810000
"27748","1962","Egypt",2080,48.6,"Africa",28500000
"27749","1962","El Salvador",4340,54.7,"Americas",2930000
"27750","1962","Equatorial Guinea",782,41.2,"Africa",263000
"27751","1962","Eritrea",948,42,"Africa",1470000
"27752","1962","Estonia",7580,69.7,"Europe",1250000
"27753","1962","Ethiopia",678,40.4,"Africa",23200000
"27754","1962","Fiji",3590,60.8,"Oceania",422000
"27755","1962","Finland",11600,68.5,"Europe",4500000
"27756","1962","France",12800,70.8,"Europe",47100000
"27757","1962","Gabon",1880,44.7,"Africa",510000
"27758","1962","Gambia",1300,46.3,"Africa",384000
"27759","1962","Georgia",3440,61.7,"Asia",4150000
"27760","1962","Germany",15800,69.9,"Europe",74500000
"27761","1962","Ghana",2320,51.8,"Africa",7090000
"27762","1962","Greece",6840,71.2,"Europe",8350000
"27763","1962","Grenada",2170,64,"Americas",92400
"27764","1962","Guatemala",3360,45.7,"Americas",4460000
"27765","1962","Guinea",891,42.8,"Africa",3690000
"27766","1962","Guinea-Bissau",1310,39.3,"Africa",630000
"27767","1962","Guyana",3120,59.7,"Americas",606000
"27768","1962","Haiti",2320,42,"Americas",4020000
"27769","1962","Honduras",2540,51.6,"Americas",2160000
"27770","1962","Hungary",10000,67.9,"Europe",10100000
"27771","1962","Iceland",11600,73.8,"Europe",183000
"27772","1962","India",1040,43,"Asia",468000000
"27773","1962","Indonesia",1790,47.5,"Asia",92600000
"27774","1962","Iraq",6710,52.3,"Asia",7670000
"27775","1962","Ireland",8460,70.2,"Europe",2820000
"27776","1962","Israel",7910,67.9,"Asia",2260000
"27777","1962","Italy",11600,69.1,"Europe",50500000
"27778","1962","Jamaica",5550,65.8,"Americas",1680000
"27779","1962","Japan",5790,68.9,"Asia",95500000
"27780","1962","Jordan",4560,55.9,"Asia",1010000
"27781","1962","Kenya",1850,52.4,"Africa",8630000
"27782","1962","Kiribati",3020,50.8,"Oceania",43300
"27783","1962","Kuwait",23700,64.7,"Asia",338000
"27784","1962","Kyrgyz Republic",2890,56.4,"Asia",2320000
"27785","1962","Latvia",5790,69.8,"Europe",2190000
"27786","1962","Lebanon",9570,64.3,"Asia",1930000
"27787","1962","Lesotho",636,53.6,"Africa",882000
"27788","1962","Liberia",1740,42.1,"Africa",1170000
"27789","1962","Libya",16600,53.4,"Africa",1550000
"27790","1962","Lithuania",9530,69.4,"Europe",2850000
"27791","1962","Luxembourg",23300,69.1,"Europe",321000
"27792","1962","Madagascar",2290,46,"Africa",5350000
"27793","1962","Malawi",526,40.8,"Africa",3780000
"27794","1962","Malaysia",3230,60.7,"Asia",8690000
"27795","1962","Maldives",1140,33.4,"Asia",94900
"27796","1962","Mali",815,34.5,"Africa",5380000
"27797","1962","Malta",2720,67.3,"Europe",315000
"27798","1962","Mauritania",1890,49.1,"Africa",909000
"27799","1962","Mauritius",3240,58.6,"Africa",698000
"27800","1962","Mexico",6210,58.9,"Americas",40600000
"27801","1962","Mongolia",1290,49.5,"Asia",1010000
"27802","1962","Montenegro",6930,67.5,"Europe",510000
"27803","1962","Morocco",2000,51.7,"Africa",13100000
"27804","1962","Mozambique",496,42.9,"Africa",7700000
"27805","1962","Myanmar",861,42.1,"Asia",21900000
"27806","1962","Namibia",5140,53,"Africa",633000
"27807","1962","Nepal",971,44.9,"Asia",10400000
"27808","1962","Netherlands",13700,73.3,"Europe",11800000
"27809","1962","New Zealand",16700,71.4,"Oceania",2480000
"27810","1962","Nicaragua",4770,52.3,"Americas",1890000
"27811","1962","Niger",1330,42.3,"Africa",3590000
"27812","1962","Nigeria",3590,50.5,"Africa",47000000
"27813","1962","North Korea",1590,58.3,"Asia",11900000
"27814","1962","Norway",16700,73.4,"Europe",3640000
"27815","1962","Oman",5430,44.6,"Asia",579000
"27816","1962","Pakistan",1310,51.1,"Asia",47100000
"27817","1962","Palestine",1110,56,"Asia",1130000
"27818","1962","Panama",4630,64.3,"Americas",1200000
"27819","1962","Papua New Guinea",1190,46,"Oceania",2090000
"27820","1962","Paraguay",3130,68,"Americas",2010000
"27821","1962","Peru",5900,43.8,"Americas",10700000
"27822","1962","Philippines",2710,60.4,"Asia",28100000
"27823","1962","Poland",6590,67.6,"Europe",30400000
"27824","1962","Portugal",6160,64.6,"Europe",8940000
"27825","1962","Qatar",24500,61.8,"Asia",56300
"27826","1962","Romania",6650,67.3,"Europe",18900000
"27827","1962","Russia",11500,68.1,"Europe",123000000
"27828","1962","Rwanda",673,44.8,"Africa",3050000
"27829","1962","Samoa",3420,59.5,"Oceania",116000
"27830","1962","Sao Tome and Principe",1420,53.7,"Africa",64400
"27831","1962","Saudi Arabia",13800,56.3,"Asia",4360000
"27832","1962","Senegal",2090,46,"Africa",3390000
"27833","1962","Serbia",7220,66,"Europe",7670000
"27834","1962","Seychelles",5880,62.1,"Africa",43400
"27835","1962","Sierra Leone",1310,39.8,"Africa",2360000
"27836","1962","Singapore",5370,66.8,"Asia",1740000
"27837","1962","Slovak Republic",9150,70.4,"Europe",4250000
"27838","1962","Slovenia",8520,67.8,"Europe",1610000
"27839","1962","Solomon Islands",1150,50.5,"Oceania",125000
"27840","1962","Somalia",1270,45.3,"Africa",2870000
"27841","1962","South Africa",8130,53.6,"Africa",18400000
"27842","1962","South Korea",1150,55.1,"Asia",26800000
"27843","1962","South Sudan",2500,43.6,"Africa",3070000
"27844","1962","Spain",7140,69.4,"Europe",31200000
"27845","1962","Sri Lanka",1890,60.9,"Asia",10400000
"27846","1962","St. Lucia",2520,61.2,"Americas",92100
"27847","1962","St. Vincent and the Grenadines",3080,59.9,"Americas",83200
"27848","1962","Sudan",2320,49.3,"Africa",8000000
"27849","1962","Suriname",7270,61.5,"Americas",306000
"27850","1962","Sweden",16600,73.2,"Europe",7580000
"27851","1962","Switzerland",29600,71.2,"Europe",5500000
"27852","1962","Syria",2930,58.5,"Asia",4880000
"27853","1962","Tajikistan",3530,53.6,"Asia",2240000
"27854","1962","Tanzania",1100,49,"Africa",10700000
"27855","1962","Thailand",1640,58.7,"Asia",29100000
"27856","1962","Timor-Leste",722,38.2,"Asia",518000
"27857","1962","Togo",1300,45.9,"Africa",1610000
"27858","1962","Tonga",1580,62.7,"Oceania",66300
"27859","1962","Trinidad and Tobago",8420,64.1,"Americas",880000
"27860","1962","Tunisia",2250,48.3,"Africa",4300000
"27861","1962","Turkey",5050,50.8,"Asia",28800000
"27862","1962","Uganda",861,46.4,"Africa",7240000
"27863","1962","Ukraine",5810,69.1,"Europe",43700000
"27864","1962","United Arab Emirates",2220,57.2,"Asia",112000
"27865","1962","United Kingdom",14000,70.8,"Europe",53200000
"27866","1962","United States",19000,70.2,"Americas",192000000
"27867","1962","Uruguay",7730,68.2,"Americas",2600000
"27868","1962","Uzbekistan",2480,60.2,"Asia",9140000
"27869","1962","Vanuatu",1510,51.5,"Oceania",67800
"27870","1962","Venezuela",12500,62.4,"Americas",8790000
"27871","1962","Yemen",1430,34.9,"Asia",5350000
"27872","1962","Zambia",2970,51.5,"Africa",3240000
"27873","1962","Zimbabwe",2030,54.6,"Africa",4000000
"27874","1963","Afghanistan",1190,40.8,"Asia",9530000
"27875","1963","Albania",3010,65.3,"Europe",1790000
"27876","1963","Algeria",5590,53.8,"Africa",12000000
"27877","1963","Angola",4280,44.3,"Africa",5980000
"27878","1963","Antigua and Barbuda",4750,64.2,"Americas",58300
"27879","1963","Argentina",8820,64.3,"Americas",21600000
"27880","1963","Armenia",2540,63.1,"Asia",2080000
"27881","1963","Australia",15400,71.4,"Oceania",10900000
"27882","1963","Austria",13300,69.6,"Europe",7210000
"27883","1963","Azerbaijan",5160,58.9,"Asia",4320000
"27884","1963","Bahamas",17200,62.9,"Americas",127000
"27885","1963","Bahrain",24100,57,"Asia",178000
"27886","1963","Bangladesh",1160,45.3,"Asia",52500000
"27887","1963","Barbados",5510,66.1,"Americas",234000
"27888","1963","Belarus",3990,70.6,"Europe",8410000
"27889","1963","Belgium",14100,70,"Europe",9340000
